覆核狀態,SI代碼,SI名稱,開始受理贖回日,固定配息率,固定配息期間,浮動配息率,幣轉,連結標的,CNR分配率,銀行收益率,計績檔次,股債類型,保本率,最低申購金額,申購單位金額
已覆核,WMSDJS0720,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0721,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0722,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0723,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0724,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0725,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0726,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0727,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0728,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0729,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0730,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0731,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0732,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0733,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0734,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0735,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0736,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0737,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0738,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0739,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0740,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0741,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0742,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0743,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0744,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0745,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0746,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0747,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0748,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0749,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0750,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0751,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0752,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0753,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0754,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0755,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0756,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0757,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0758,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0759,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0760,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0761,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0762,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0763,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0764,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0765,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0766,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0767,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0768,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0769,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0770,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0771,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0772,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0773,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0774,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0775,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0776,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0777,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0778,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0779,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0780,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0781,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0782,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0783,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0784,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0785,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0786,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0787,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0788,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0789,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0790,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0791,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0792,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0793,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0794,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0795,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0796,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0797,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0798,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0799,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0800,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0801,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0802,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0803,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0804,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0805,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0806,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0807,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0808,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0809,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0810,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0811,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0812,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0813,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0814,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0815,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0816,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0817,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0818,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0819,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0820,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0821,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0822,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0823,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0824,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0825,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0826,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0827,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0828,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0829,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0830,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0831,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0832,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0833,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0834,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0835,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0836,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0837,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0838,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0839,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0840,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0841,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0842,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0843,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0844,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0845,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0846,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0847,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0848,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0849,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0850,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0851,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0852,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0853,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0854,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0855,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0856,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0857,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0858,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0859,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0860,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0861,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0862,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0863,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0864,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0865,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0866,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0867,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0868,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0869,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0870,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0871,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0872,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0873,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0874,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0875,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0876,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0877,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0878,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0879,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0880,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0881,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0882,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0883,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0884,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0885,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0886,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0887,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0888,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0889,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0890,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0891,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0892,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0893,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0894,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0895,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0896,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0897,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0898,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0899,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0900,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0901,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0902,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0903,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0904,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0905,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0906,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0907,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0908,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0909,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0910,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0911,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0912,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0913,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0914,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0915,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0916,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0917,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0918,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0919,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0920,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0921,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0922,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0923,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0924,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0925,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0926,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0927,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0928,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0929,Ｑｕａｎｔｏ匯率牛熊商品~３個月,"=""""",,"=""""",,,,,,,,0,0,0
